total_games,100000
state,p1_win_prob
000000001,0.4999999999999978
000000021,0.5145726998903755
000000121,0.4997625757155996
000002121,0.5700362039579651
000012121,0.63601268082107
000212121,0.7155999538617702
001212121,1
000000100,0.5000000000000056
000000102,0.5256759140313929
000000112,0.4741645285723145
000002112,0.43888251524288713
000012112,0.3675459453125
002012112,0
000000201,0.5056117131753511
000000211,0.4971886279717655
000002211,0.9967476503424106
000012211,0.9975421694939112
000212211,0.998227580227973
010212211,1
000002001,0.6122101278977699
000002011,0.99643603954462
000022011,0.9970397353898329
000022111,1
020000001,0.5021015171103468
020000011,0.5000012336242544
020000211,0.5000004060068455
020001211,0.4947750059989404
020021211,0.6324540546875002
021021211,1
000020001,0.49999999999999833
000020011,0.4999999999999989
000020211,0.49999999999999944
000021211,0.13869478656091702
002021211,0
000020101,0.49883636293293665
000020121,0.4993103867843944
000021121,0.475
020021121,0
000021001,0.4999999999999989
000021021,0.820757038795729
001021021,1
000200001,0.5070960994071789
000200011,0.4980975121375583
000200211,0.4903903400907612
001200211,0.45125
201200211,0
000201211,0.45125
200201211,0
010200001,0.499937507421875
010200021,0.50000015625
010200121,0.5000016886252738
010202121,0.5000625
010212121,0.50125
012212121,0.5487500000000001
112212121,1
010200201,0.49643437500000004
010200211,0.45125
210200211,0
000202011,0.9968839319892978
000202111,1
000200101,0.5117779059131132
000200121,0.5262163865797598
010220121,0.5
010221121,0.5
012221121,0.5
112221121,0.5
000202101,0.5713125000000001
002000001,0.6666437440716163
002000011,0.9961186450242252
002000211,0.9965800561773261
002001211,0.3151247048623047
002000101,0.5629062691029663
002000121,0.5951298968357445
002100121,0.49990531693642903
002102121,0.5713125000000001
102102121,1
002120121,0.5487500000000001
102120121,1
002002101,0.6131095312500001
002012101,0.5011875
002012121,0.7155999538617702
102012121,1
102000001,0.5203641383204548
102000021,0.5487500000000001
102010021,1
102000201,0.5487500000000001
102010201,1
200000001,0.5012693672855942
200000011,0.49922628013411063
200000211,0.498692851121048
200001211,0.475
200000101,0.5012932155347621
200000121,0.5006570051851307
200001121,0.50043765439463
200021121,0.525
201021121,1
200002101,0.5713125000000001
200002111,1
000120121,0.45125
020120121,0
000001021,0.5027771588807285
000001221,0.5713125000000001
001001221,1
000120211,0.11296777049628291
002120211,0
020100211,0.49916627738281244
020102211,0.5000891359477038
020112211,0.5000000000002687
022112211,0.9250548729755922
122112211,1
000001201,0.5189156154439234
000201201,0.5713125000000001
001201201,1
000021201,0.8297191868559426
001021201,1
002001201,0.5377090716008102
002011201,0.5878107681999798
002011221,0.6682897843554689
002111221,1
102002001,0.5487500000000001
102012001,1
020002011,0.9968839319892978
020002111,1
020001201,0.5487500000000001
021001201,1
000221001,0.8870322295037172
001221001,1
000201021,0.5487500000000001
001201021,1
000220101,0.5487500000000001
000220111,1
200020101,0.5927468750000001
200020111,1
020020011,0.8013928407708909
020020111,1
200001201,0.5487500000000001
201001201,1
002021001,0.49999999999999944
